,DRUG_ID,SCAN_DRUGID_COSMICID_KEY,COSMIC_ID,FOLD_RANGE,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,param_1,param_2,param_3,param_4,norm_cell_1_MOGP,norm_cell_2_MOGP,norm_cell_3_MOGP,norm_cell_4_MOGP,norm_cell_5_MOGP,norm_cell_6_MOGP,norm_cell_7_MOGP,AUC_MOGP,AUC_s4,Emax_MOGP,Emax_s4,IC50_MOGP,IC50_s4
1,1012,12846_1012_753532_0,753532,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,0.847323683,0.97318013,1.0,0.706674264,0.58833048,0.277445695,0.89909157,1.000346914,-7.929957759,-0.025771707,0.9089426847037563,0.8939651520154767,0.8965419050672832,0.8570225366551956,0.7950392016310555,0.45284335822946153,0.17364732921145343,0.6364811819770595,0.6874518661262081,0.17364732921145346,0.2841777886478916,0.837408837435936,0.8863148863338338
16,1012,15171_1012_1240162_0,1240162,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.872496202,1.0,0.884214678,0.890073916,0.840255054,0.567601087,0.470846967,0.747034106,2.08058498,-16.5813186,0.45310774,0.9161766168900717,0.9352734137880248,0.928020448460156,0.8937752807563475,0.8350863518035351,0.5734517634354204,0.3334356050117482,0.6874574953587509,0.6991082388086947,0.3334356050117482,0.4677272630931689,0.8996138996306308,0.9262119262242241
0,1012,42092_1012_753531_0,753531,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.953823456,0.86609458,0.915666584,1.0,1.0,0.473709419,0.248200706,0.849109538,1.412968081,-137.6399003,0.248200699,0.9678258134476543,0.9654295717418548,0.9752207341258221,0.939661632775975,0.8824888015484028,0.5097340613273906,0.1564233340427159,0.6946702423164193,0.7143570287569714,0.1564233340427159,0.24820069995572763,0.8610038610270271,0.8558558558798799
15,1012,41360_1012_1240161_0,1240161,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.87367509,0.899098157,0.778900262,0.921712862,0.752412974,0.438585909,0.226717166,0.79318378,1.38699299,-14.14175529,0.177392038,0.8789371506641178,0.8822318505340637,0.8926351517204892,0.8326269283856329,0.7842813680670202,0.37571840845729776,0.07315825670749665,0.6091910317560301,0.6339465030420772,0.07315825670749665,0.22735093121841646,0.8172458172762763,0.831402831430931
5,1012,15265_1012_1240122_0,1240122,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.844295322,1.0,0.928178386,0.847415343,0.695216819,0.182753372,0.03227736,0.769917143,1.070846488,-16.02309888,0.000600396,0.9197340627838498,0.9314050265090943,0.9630463851090039,0.9409269504873606,0.923751586992578,0.6208219667959979,0.31892192382450313,0.7177907022458607,0.5885372488983805,0.31892192382450313,0.02500171973955059,0.9141999142142143,0.7653367653758759
11,1012,16692_1012_924111_0,924111,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.886816597,1.0,1.0,0.870999049,0.99336822,0.377681552,0.085655765,0.851018582,1.145639562,-134.4824751,0.085655761,0.9599635209131765,0.9747435888143652,0.9649517232410623,0.911173647949171,0.8033316337293086,0.39371391050525506,0.12214667894401421,0.6583004164143431,0.6924380424786998,0.1221466789440142,0.08565576298948537,0.8198198198498499,0.8532818533063063
9,1012,14765_1012_910936_0,910936,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.98867324,1.0,1.0,1.0,0.992804647,0.653653649,0.240930213,0.855086533,1.308776836,-33.91536827,0.233662869,0.9494267057054158,0.9354340145387876,0.9097574119147175,0.8173642956931517,0.6761606631497261,0.30182911136000024,0.054719045481831374,0.593890032393479,0.7503241550629577,0.054719045481831374,0.2409303133260862,0.7859287859644645,0.8815958816156156
31,1012,15939_1012_909709_0,909709,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,1.0,0.987820611,1.0,1.0,0.886327874,0.49092695,0.861837155,1.972218594,-124.7112441,0.490926918,0.9354359554141853,0.9377675501199864,0.9475716706842997,0.9104273192569068,0.875547114088468,0.6033727790889433,0.37751124251539536,0.7068645024045281,0.7881096996274017,0.3775112425153954,0.49092695087805727,0.9189189189324326,0.9030459030620621
8,1012,18033_1012_753538_0,753538,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,0.946040267,1.0,0.974864866,0.750090146,0.199779624,0.224139446,0.718404227,1.294965267,-139.3485946,0.211959539,0.93976223053391,0.9556133952846189,0.9832137406024145,0.9456372116237024,0.8771368747234234,0.5373202912881527,0.23079371065918441,0.7013123944864907,0.6275618558505438,0.2307937106591844,0.211959539,0.8738738738948948,0.7237237237697698
12,1012,20193_1012_753561_0,753561,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.758148185,0.869774635,1.0,0.974478515,0.834902186,0.409164096,0.136934009,0.818707967,1.236261625,-19.78467308,0.110926653,0.8904016676962481,0.906518449063717,0.9263839639154892,0.8779427433563782,0.7742180207732504,0.4249331159563158,0.18368904231943883,0.6376899830165619,0.6490644962968246,0.1836890423194388,0.13769704312596023,0.8262548262837837,0.8331188331466466
