,DRUG_ID,SCAN_DRUGID_COSMICID_KEY,COSMIC_ID,FOLD_RANGE,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,param_1,param_2,param_3,param_4,norm_cell_1_MOGP,norm_cell_2_MOGP,norm_cell_3_MOGP,norm_cell_4_MOGP,norm_cell_5_MOGP,norm_cell_6_MOGP,norm_cell_7_MOGP,AUC_MOGP,AUC_s4,Emax_MOGP,Emax_s4,IC50_MOGP,IC50_s4
6,1012,18266_1012_924106_0,924106,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.843617762,0.891889624,1.0,0.961637811,0.878491855,0.082006124,0.025123785,0.782412484,1.093505312,-37.49314272,0.024954067,0.9321383635497458,0.9473578787210641,0.9706711572404766,0.9241790306787079,0.7841953125479477,0.3472158623078503,0.05905420620957802,0.6411369474596422,0.6084289777826637,0.05905420620957805,0.025240400613028065,0.8086658086976977,0.7824967825330331
7,1012,12443_1012_910927_0,910927,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,1.0,1.0,0.915260033,0.820980708,0.460005644,0.138171295,0.85944511,0.951385677,-10.4697543,-0.051988282,0.8465107906756593,0.8747901285088029,0.9232926574256691,0.942904444595057,0.9109616383668101,0.5847481285851011,0.2920990279671746,0.690071986951478,0.6838660771779208,0.2920990279671745,0.136425159024867,0.8966108966281282,0.8451308451566568
44,1012,53379_1012_1303911_0,1303911,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,1.0,0.965371776,0.983614206,0.840603745,0.712811227,0.533315907,0.810768114,1.599203782,-8.161875535,0.376454257,0.9025112952491331,0.9004563325779178,0.912800429182745,0.8639045018409557,0.8098504080588885,0.5264018877617733,0.3034743995802798,0.6617068122553116,0.754006019664681,0.30347439958027983,0.5355690297628726,0.8725868726081082,1.5
1,1012,14520_1012_906801_0,906801,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,0.975929973,0.991284413,0.968252753,0.93702134,1.0,0.637891128,1.019446071,0.545068171,-106.6303655,-0.85284867,0.9244176750964319,0.9414057933631459,0.9745872913584933,0.9583364133591739,0.9073943280235798,0.5435369769013028,0.2464490305031798,0.7047727940388476,0.8379561277744046,0.2464490305031798,0.6378912199661328,0.8764478764684684,1.5
16,1012,16690_1012_749712_0,749712,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.863643762,0.950364397,0.9469159,0.842807578,0.9469159,0.766505036,0.631215038,0.846502162,3.402600022,-130.0173115,0.631215033,0.9229224749896945,0.9416106241751527,0.9656994304135396,0.9332806082932631,0.898291023957309,0.5810718226714986,0.32623849341003575,0.709214612913122,0.7506057010110634,0.32623849341003575,0.631215035150907,0.8991848992017017,1.5
0,1012,11866_1012_910704_0,910704,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,1.0,1.0,0.896875656,1.0,0.800611037,0.171072323,0.866086796,1.231920808,-115.3066975,0.171072126,0.8024460640991832,0.7994648565900737,0.7719404965093912,0.6688705806875566,0.5849860061961211,0.33467219545528515,0.18885867638459453,0.5233404530847112,0.7351763731567338,0.18885867638459453,0.17107232279769843,0.7696267696651652,0.8712998713213214
15,1012,13213_1012_749710_0,749710,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,1.0,0.929472648,1.0,0.824892096,0.615676268,0.464031732,0.75200025,1.754625296,-12.1949815,0.421913821,0.9082151449786556,0.931709294738887,0.9692836791501205,0.9547510348360229,0.9473115126879901,0.633749735289936,0.4051554143506535,0.7300529017202781,0.7312733543939902,0.4051554143506535,0.4666860040106336,0.9343629343738739,0.9493779493863864
5,1012,12167_1012_906826_0,906826,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.974784431,0.816932601,0.963761687,1.0,0.864672217,0.585723837,0.303126814,0.830582161,1.412594711,-15.92311468,0.242431663,0.9172686147259695,0.9303367422526742,0.9537426400345451,0.9076236723103428,0.8374745124854984,0.4634577758040581,0.20928903748880723,0.6675369846245405,0.7059674401327098,0.2092890374888072,0.30394156952820617,0.8416988417252251,0.8871728871916917
11,1012,13015_1012_906844_0,906844,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,0.81073619,0.914141573,0.780813542,0.72911085,0.092478756,0.054385033,0.756414881,1.165011738,-27.64028315,0.044817202,0.936397738925912,0.9372969964900459,0.9496333487749469,0.8823358049642989,0.6975406357745452,0.24549789896782115,-0.03952288176324226,0.5967905700972571,0.5697683909648272,-0.03952288176324222,0.04600678969683591,0.7807807808173174,0.7576147576551552
9,1012,17646_1012_946382_0,946382,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,0.989283121,1.0,1.0,0.971345038,0.460553946,0.099959593,0.840287546,1.097716996,-27.10432119,0.086968027,0.9228830649050488,0.9377661382358006,0.9772209905576138,0.9491954262738833,0.8587495156481922,0.4468438980334485,0.20274854003542775,0.678022414109294,0.7125409801905103,0.20274854003542778,0.09996207151975448,0.8365508365780782,0.8507078507327327
