,DRUG_ID,SCAN_DRUGID_COSMICID_KEY,COSMIC_ID,FOLD_RANGE,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,param_1,param_2,param_3,param_4,norm_cell_1_MOGP,norm_cell_2_MOGP,norm_cell_3_MOGP,norm_cell_4_MOGP,norm_cell_5_MOGP,norm_cell_6_MOGP,norm_cell_7_MOGP,AUC_MOGP,AUC_s4,Emax_MOGP,Emax_s4,IC50_MOGP,IC50_s4
15,1012,15097_1012_905958_0,905958,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.805604184,1.0,1.0,1.0,0.842237278,0.03523627,0.043781438,0.728296188,1.085055312,-130.4807621,0.039508829,0.9185938801646855,0.9412859724013672,0.9284780444590395,0.8438546287439097,0.42259760336821306,0.12607608739331244,0.12987352814596775,0.5412781096527332,0.5739889377615097,0.12987352814596775,0.039508829000000405,0.6876876877397397,0.7288717289169169
25,1012,17636_1012_946358_0,946358,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,1.0,1.0,1.0,0.941121028,0.127172572,0.010401753,0.796809683,1.009238717,-33.33389619,0.009260673,0.9371997330362232,0.9419170661073805,0.9181318687445827,0.8053366106249049,0.4491566366830084,0.11422092272338469,0.12923817479730593,0.5370581673300373,0.6561429372301916,0.12923817479730593,0.010403467213022488,0.6949806950315316,0.7979407979744745
24,1012,39591_1012_909762_0,909762,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.948410574,1.0,1.0,0.88842428,0.208977933,0.006285203,0.0,0.660491516,1.011724762,-24.6449069,-0.000752008,0.9570176818300078,0.9660962823770457,0.9088879386479473,0.7867073878239377,0.29338977939141986,-0.01823225546740781,-0.004287359267061919,0.487428251921709,0.5114491746514519,-0.004287359267061917,-0.0005196868909617172,0.6580866581436435,0.6598026598593594
9,1012,11874_1012_907272_0,907272,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.965920952,0.978351687,1.0,0.923128036,0.169631999,0.01787885,0.068930048,0.653404618,1.060399021,-31.69747331,0.042972902,0.9495542541747084,0.9604492678991989,0.9362282076072778,0.822300833230477,0.37466323157728465,0.052848880492599504,0.06300220451462879,0.5218002017327963,0.520045478025768,0.06300220451462879,0.04298983551393322,0.6756756757297298,0.6572286572857857
8,1012,11737_1012_998184_0,998184,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,1.0,1.0,0.991934532,0.44050856,0.075975123,0.053179861,0.700443011,1.064334577,-32.60622161,0.061415523,0.9346422898074078,0.9285700315233198,0.9051614476759638,0.8218573361975715,0.44291064792328183,0.06885531565175285,0.06390669701059326,0.523804181681724,0.5783188733615793,0.06390669701059326,0.0614728073818325,0.6941226941736737,0.7061347061836837
12,1012,15095_1012_907789_0,907789,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,0.95811721,0.913187003,1.0,0.934148166,0.305344582,0.038896544,0.047011553,0.68104625,1.078795103,-29.91703833,0.040501597,0.9692880337882421,0.9780430906059716,0.9434550455011053,0.8186982378268503,0.33859504768845083,0.004422125694308665,0.02854996429592882,0.5111842127065714,0.5359430801631597,0.028549964295928817,0.040573353725103796,0.668382668437938,0.6842556843083084
11,1012,15179_1012_907787_0,907787,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,1.0,1.0,0.985299341,0.468066867,0.029763733,0.037671157,0.707622177,1.032967148,-34.17196643,0.030788471,0.9646532482261817,0.979276997330198,0.9984549914985094,0.936666148033612,0.5809243736342483,0.1590762637144233,0.10084124321509846,0.5983106953814937,0.5740482228175273,0.10084124321509846,0.030834273473305352,0.7400257400690691,0.710424710472973
5,1012,16213_1012_1297446_0,1297446,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,1.0,1.0,0.985132944,0.759072007,0.050707422,0.04966288,0.736652749,1.054011774,-46.53738115,0.048361071,0.9445555999755453,0.9543049194638902,0.9250491308215484,0.8172420537910943,0.375098356593247,0.10358370441355758,0.14503732737201658,0.5303069768823965,0.6058918194965844,0.14503732737201658,0.04836582988857073,0.673959674014014,0.7400257400690691
22,1021,28209_1021_1247871_1,1247871,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,1.0,1.0,0.743064387,0.372206059,0.167908664,0.165701174,0.623046146,1.166102126,-14.34305469,0.152027068,0.8892271196392435,0.9016958651035586,0.943894232029452,0.9644611332935462,0.7715070570351005,0.5652426154802171,0.4531004505350067,0.6890554157821891,0.5510266516963236,0.4531004505350067,0.15649027421625036,0.927498927511011,0.6602316602882883
13,1021,30196_1021_908146_1,908146,1000,10,0,0.142857143,0.285714286,0.428571429,0.571428571,0.714285714,0.857142857,1,1,1.0,0.961836519,0.993419999,0.98464783,0.879381797,0.342627801,0.249675839,0.771083377,1.348056389,-25.64765368,0.246850853,0.8840649695559619,0.897116169585803,0.9090571860492385,0.9019215288982827,0.6304031107285477,0.49045830848283023,0.3977600512923669,0.6395369530354107,0.6861386963676712,0.3977600512923669,0.24965973710677514,0.8451308451566566,0.8082368082687688
