,DRUG_ID,SCAN_DRUGID_COSMICID_KEY,COSMIC_ID,FOLD_RANGE,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,param_1,param_2,param_3,param_4,norm_cell_1_MOGP,norm_cell_2_MOGP,norm_cell_3_MOGP,norm_cell_4_MOGP,norm_cell_5_MOGP,norm_cell_6_MOGP,norm_cell_7_MOGP,AUC_MOGP,AUC_s4,Emax_MOGP,Emax_s4,IC50_MOGP,IC50_s4
25,1036,50642_1036_753581_0,753581,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.960323714640182,0.965918542662009,1.0,1.0,1.0,1.0,0.879577524804327,1.0340398507001576,0.5792360802475673,-95.02507738531568,-0.7369484720395942,0.928685502487982,0.9631128617964141,0.9619142459315106,1.0104763581230467,1.0470314778677654,0.9716850816834439,0.8799425740430153,0.8387450496792017,0.8469159902359902,0.8799425740430153,0.8795776516581697,1.5,1.5
6,1036,50895_1036_1240125_0,1240125,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,0.879769748842991,0.923496704396908,0.661226450059915,0.521355079679286,0.343611408881666,0.372793205579783,0.5454102999608099,1.541569528895123,-9.54823802064416,0.3373914907047116,0.9120033304806029,0.9755295269312468,0.9294870923429385,0.9236127680522814,0.8332975416052787,0.6855405069505283,0.573270258368021,0.7296914338507368,0.5793146041941453,0.573270258368021,0.35016454261168983,1.5,0.7052767053258258
7,1036,13209_1036_906814_0,906814,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,0.994166751705525,1.0,1.0,1.0,1.0,1.0,-0.3974995377057468,2.708504797108082,-17.69479275448992,0.9991513330179838,0.8960453469424733,0.9661409485233072,0.9303861673670161,0.9394023880139908,0.8598582546289875,0.7087389923979159,0.586808390263122,0.7378784783288638,0.856419405701452,0.586808390263122,0.9991513330362044,1.5,1.5
47,1036,11772_1036_1240226_0,1240226,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.968634433993399,0.942432316163076,0.69330642098053,0.703149363149774,0.594979887185326,0.535990826101353,0.434406175560232,0.4231965110593369,1.2579440771698538,-3.5571326771564973,0.343221712067935,0.8517003252612244,0.8665074730147466,0.7499166018806663,0.6535958010038819,0.4982195731740768,0.366564442059844,0.3120228331866525,0.5316713065337245,0.5923136520602961,0.3120228331866526,0.45384632550771603,0.7125697126176176,0.8824538824734734
1,1036,12480_1036_910921_0,910921,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.739113301937549,0.929644701710455,0.88320328088781,0.925024874508203,0.669426855823568,0.455650430759327,0.283744229075502,0.744751078035208,1.563252593061721,-12.973217162945856,0.2604458999320366,0.863959587391463,0.8574491202198254,0.7291786236436844,0.6116286551599919,0.46098089779394497,0.3557658459838873,0.32937389109692905,0.5159528402057847,0.6275747526040835,0.32937389109692905,0.29494443778725193,0.6748176748718719,0.818532818563063
16,1036,13706_1036_907067_0,907067,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,0.678398140286376,0.771047490293383,0.444628180926395,0.391679100478942,0.23730968023807,0.64703053265878,1.0122517026383568,-4.630718364239904,0.085062943026809,0.8776066519586281,0.8887935498490949,0.7956084698084696,0.7250537528837249,0.6173402852695655,0.5107254662995881,0.459354452390418,0.6015396743420786,0.5546315888233753,0.45935445239041806,0.24795176024011698,0.8798798798998999,0.7194337194804804
0,1036,41735_1036_1287706_0,1287706,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.857194871394762,0.822377831525838,0.778867909807287,0.47006579802866,0.352643624353073,0.37876778237237,0.439663467790175,0.4470116749304535,1.9429945867620404,-18.1526536162644,0.3873949904165303,0.8932683665944081,0.9067153901446684,0.8556108651642971,0.8418806464081289,0.814027661261133,0.730516543884491,0.6656507360633508,0.7051715315877257,0.507480277093662,0.6656507360633508,0.38743868482483657,1.5,0.5538395539139139
15,1036,15753_1036_907058_0,907058,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,0.972542916284065,0.951437676061818,0.822575599582899,0.665597715281777,0.574239724215212,0.6882390864532875,2.1708653099432,-10.379486714504043,0.538417681427423,0.8931260549965776,0.965248215593233,0.9428760480266971,0.9710923000741116,0.9155935947470646,0.7689384568062105,0.6403548027263923,0.7643425849662395,0.7435646608356629,0.6403548027263923,0.5746488074344482,1.5,1.5
5,1036,14775_1036_906818_0,906818,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.978566620037471,0.9395194986867,0.739453320219347,0.527857027126326,0.305305687468765,0.33279394079081,0.404217393983236,0.4371286558256031,1.5359610344027268,-12.389613514305848,0.3439865786001601,0.8619668148021089,0.8358447952366425,0.7210028907603381,0.622064406713664,0.5269293688817311,0.45551220441464463,0.44252356499247353,0.544799836466805,0.5097949856870712,0.44252356499247353,0.3449213624463959,0.758472758513013,0.5649935650660661
11,1036,3413_1036_753546_0,753546,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.863665123635977,0.998924752247375,1.0,1.0,1.0,0.943222559548915,0.688646756333784,0.8640447938890662,3.4667835628041344,-112.0929221459739,0.6886464942170925,0.9194859804216128,0.9519515327324051,0.8915237674462848,0.858102735949273,0.7793610599533467,0.6718816215558975,0.6001635817089359,0.703386794496304,0.8014955369323965,0.6001635817089359,0.6886467349405194,1.5,1.5
9,1036,12605_1036_687448_0,687448,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.843020675703968,0.984962953903922,0.875257269207168,0.797855689204197,0.455101374616248,0.442983115906668,0.430088478505388,0.5823841457442052,2.021631553718512,-26.23142314288232,0.4329982246378553,0.8905422541760644,0.8824411520753828,0.7962827131582071,0.7310563088032003,0.6628737546004402,0.5903475319254459,0.5588226195566965,0.6269432216655008,0.6018264248668842,0.5588226195566965,0.4330157004374498,1.5,0.6799656800190189
8,1036,41371_1036_906813_0,906813,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,0.942878795347003,0.835746500394322,0.644124605678233,0.43393570090694,0.242313806190852,0.180466901616719,0.6059381779659087,1.114353681509218,-7.240576746259423,0.1195380140025012,0.9057808006107818,0.9214012674839673,0.8581870703593127,0.8246284190764939,0.767543193641995,0.6770898998545527,0.6172966802824402,0.6882855282085745,0.5275535695841653,0.6172966802824402,0.1737146251668419,1.5,0.6632346632907907
