,DRUG_ID,SCAN_DRUGID_COSMICID_KEY,COSMIC_ID,FOLD_RANGE,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,param_1,param_2,param_3,param_4,norm_cell_1_MOGP,norm_cell_2_MOGP,norm_cell_3_MOGP,norm_cell_4_MOGP,norm_cell_5_MOGP,norm_cell_6_MOGP,norm_cell_7_MOGP,AUC_MOGP,AUC_s4,Emax_MOGP,Emax_s4,IC50_MOGP,IC50_s4
38,1036,50641_1036_905954_0,905954,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.697990608438227,0.688564186215121,0.396197038311047,0.382032728478422,0.292407687865019,0.235849154526385,0.237033626428764,0.026417555778647,0.2649066833388691,-2.7100363538804784,0.1499024519267952,0.8351094753736688,0.8557375330568513,0.7786038015851666,0.6129792056154142,0.4703732474032042,0.4204880844414136,0.43307389681095015,0.5391834351955043,0.3484298816955552,0.43307389681095015,0.22004678018109528,0.674388674442943,0.3779493780530531
2,1036,10069_1036_906793_0,906793,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.904521611814706,0.770314258667396,0.938112463866983,0.956722029986538,0.427305232832759,0.375104814660927,0.289391571967718,0.6982479306855932,1.7191409381384073,-135.594856517249,0.3322481915223458,0.8862004427898713,0.8933413335875255,0.8105285098987504,0.6141745767161704,0.4723095981329707,0.46002861971628517,0.44390091190446507,0.5598175249754833,0.6101715039801454,0.44390091190446507,0.3322481915223458,0.6670956671511511,0.7091377091861862
3,1036,10080_1036_906830_0,906830,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.877078129711708,0.886586888864866,0.867569370558549,0.634430527028488,0.387053436808357,0.234863506278484,0.201557957202761,0.5873170791197146,1.3278220872168582,-10.378926830221555,0.1845006844591347,0.7889036809303331,0.8054569477425699,0.7680794283722598,0.7331468992943216,0.6710021800945742,0.5586685446905468,0.5835270836761861,0.6028544850569845,0.5126688873068481,0.5835270836761861,0.19805077864946352,1.5,0.6460746461336336
48,1036,12170_1036_1299080_0,1299080,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.970826269255128,0.986809563066777,0.641664042724023,0.488284610267889,0.39241828525116,0.360451697627863,0.469124720405808,0.3852980599776043,1.739231286125035,-21.91971968186501,0.4215940988886305,0.7983501461068765,0.802792061039424,0.7156725801316367,0.5379962154484177,0.4731970742916144,0.43514678583159605,0.49545220175012367,0.5148132931687648,0.5153529941019466,0.49545220175012367,0.4215955058240783,0.6426426427022022,0.49463749472172186
29,1036,12093_1036_908125_0,908125,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.966923916566526,0.999544064578513,0.73203714682376,59.64447699324832,-365.4840511472163,0.9832339882850646,0.8599521057351617,0.8571173789329527,0.7546133476441188,0.5888966035446244,0.4935422513918202,0.4199069036689453,0.4385520792741062,0.5369524930433545,0.8528377377193158,0.4385520792741062,0.9832339882850646,0.7035607036101101,1.5
46,1036,10303_1036_1299078_0,1299078,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.888282353851018,0.888553031646233,0.849473924962051,1.0,0.71044704239469,0.716909474755451,0.555247161563226,0.7668291803910497,1.9511269871318613,-6.948817327999176,0.4201736170347951,0.8000252093887996,0.7829394337342473,0.7400534153753059,0.6422175535343662,0.5343014138372137,0.4710931386260913,0.5415267828836133,0.547084955369396,0.7056653222251992,0.5415267828836133,0.5629178183491642,0.7726297726676677,1.5
31,1036,50880_1036_753596_0,753596,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,0.658691787096828,0.541580199604917,0.490643585572949,0.639990164162496,0.485581892755965,0.3965641386903101,2.170660823413401,-57.07760942894982,0.5394369852440616,0.8870134875591247,0.9124815635884507,0.7959186296794448,0.734812939500973,0.5709666377332605,0.5496506057342367,0.5706279314817236,0.6136439524679445,0.5855101288819982,0.5706279314817236,0.5394369852440627,1.5,1.5
32,1036,14513_1036_908128_0,908128,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.342314667849852,4744.818841187729,-5.060534470862448,0.9999999999307112,0.9505918277620837,0.9267597084633376,0.9429788859505872,0.9213225250238399,0.834138060436377,0.7282824415936971,0.7864508196022101,0.743809569356276,0.857142856967696,0.7864508196022101,0.9999999999325262,1.5,1.5
39,1036,42066_1036_909726_0,909726,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.886602894138633,0.844807883509975,1.0,0.857355130424645,0.865705388824304,1.0,0.757064592368011,1.029557262656606,0.5225133739700405,-101.8308463891863,-0.991758930170586,0.8667400539666864,0.8839035122527071,0.7710846612133564,0.5900432051135037,0.481953445191338,0.39781073040443493,0.4698360762066605,0.5406950949970869,0.7886482789678892,0.46983607620666057,0.757064894069303,0.6872586873108109,1.5
21,1036,41552_1036_907171_0,907171,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.95212980608676,0.894328982600401,1.0,1.0,0.93287966260656,0.692101689966785,0.461553505616225,0.821930735213307,1.871972543328439,-19.979255979828395,0.4346464123205031,0.8633488936797489,0.8768646551260172,0.7753087059054483,0.6054675785599242,0.4940675476709701,0.4183797284760774,0.5147897280830882,0.549618854835091,0.7506866508355898,0.5147897280830882,0.4617070190879204,0.704847704896897,0.952380952388889
36,1036,17709_1036_909723_0,909723,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.872266243788267,1.0,1.0,0.891221485388647,0.679145028069402,0.670511524567087,0.634310646020251,0.5722246070954136,3.17603220726297,-26.060904271950708,0.6532848283550131,0.8557266615186151,0.8916714014615835,0.8302881849207583,0.6464689616841146,0.48656824335145515,0.4441635603379508,0.4852924886427112,0.5671160956730246,0.709109749658309,0.4852924886427112,0.6532992286869375,0.6936936937447448,1.5
19,1036,11805_1036_907169_0,907169,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.952337647140586,0.958055703889911,0.866506920960922,0.880817031569181,0.809266478527884,0.626168912669906,0.637605026168556,0.5938428234745954,2.227279186449535,-5.691837589784916,0.5332909170143558,0.8414090574119082,0.8995247551751032,0.7709373397218369,0.6314132198710539,0.4772055040417776,0.4535724925591965,0.45179146542308135,0.555982198288469,0.7096986733491977,0.45179146542308135,0.6144619935842899,0.6791076791611611,1.5
42,1036,11818_1036_905977_0,905977,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.961542242193683,0.93848711925856,0.948727883166952,0.654078050399571,0.546469604514004,0.541349222559808,0.492665381571221,0.5064777213392299,2.2545104073925817,-25.873364363196977,0.5248292442094401,0.7446150932657569,0.7074618396844768,0.6439193134638838,0.5309187479840524,0.4178853370105029,0.37308689743575096,0.3485771074897066,0.4598669764160548,0.6250763451237268,0.3485771074897066,0.524832091655295,0.6074646075300301,1.5
49,1036,11734_1036_1299081_0,1299081,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.907024126013978,0.963979107863635,0.937389517593278,0.903208579428097,0.652535117791122,0.62972132882971,0.492997576168984,0.6121564721498965,2.3832146686049107,-15.008918475278582,0.5387112451752051,0.8565620721259203,0.8640357608179082,0.755940319793342,0.628626948819033,0.5567502573492829,0.4893071568292642,0.51041168454394,0.5678199620641758,0.6827636259609793,0.51041168454394,0.5416547578186537,0.8155298155605605,1.5
26,1036,16382_1036_905974_0,905974,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.757376863549871,1.0,0.869346168773678,1.0,1.0,0.638825183042055,0.619043594492204,0.830854490204738,3.1373179895893366,-146.7912023542803,0.6190435755318641,0.8517668466420341,0.9011539572756161,0.7891693866398619,0.644038476398084,0.5357708279881943,0.4454352965402835,0.508925482273893,0.5707218997999266,0.7523862425713296,0.508925482273893,0.6190435755483408,0.7593307593708709,1.5
22,1036,17209_1036_907172_0,907172,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.994344728542968,0.957974085171542,0.964904892138486,0.918148767119998,0.772709108847712,0.63420025754237,0.648061871476259,0.6090230174935425,2.840745802726251,-14.49063659183584,0.6295901089634584,0.8607902129413165,0.889148512809809,0.7777173221164706,0.6080422208393095,0.46867352209490404,0.4088484968802108,0.5024119284052827,0.5467046910684177,0.7288840537773815,0.5024119284052827,0.6330197629012314,0.6735306735850851,1.5
13,1036,42082_1036_1240130_0,1240130,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.905930742344551,0.914034372916512,0.577542780946737,0.395062597229424,0.151826397914997,0.0383331425223417,0.0626440342382264,0.4871096061304746,1.020815689117461,-8.2245702925152,0.0246173121661784,0.8864957900650097,0.939457743444898,0.8994626160995632,0.8187459415324458,0.723998695080547,0.650131166569508,0.6336872757739109,0.6857391576770364,0.3656955163655936,0.6336872757739108,0.03912289973786159,1.5,0.4967824968663664
41,1036,39730_1036_905956_0,905956,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.936297180535325,0.924229072901705,0.918195019084895,0.767217306045449,0.646441453994853,0.679644545939707,0.712879229789361,0.4663921661140897,3.649054553892484,-20.58830915966426,0.6792444968119039,0.7978990471006239,0.835905484775355,0.7919475077336805,0.5753827002647844,0.536680490083938,0.4571102399211731,0.5133649037246617,0.5498419514837181,0.6881063119941646,0.5133649037246617,0.6792614315277373,0.7730587730965965,1.5
17,1036,41560_1036_1298144_0,1298144,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.861116481959671,0.841788655201762,0.498492046425816,0.387281147960152,0.333699554932336,0.343768239552294,0.387281147960152,0.334091912250561,1.7002250900434723,-16.82302943159251,0.3567682442309762,0.7069392568918422,0.7507971504938167,0.6847706669971353,0.5352004486437123,0.4179266632466699,0.3848183448946226,0.4254691965513061,0.47735570099452396,0.43764723917527626,0.4254691965513061,0.3567818827219005,0.6078936079589591,0.43286143295595597
45,1036,17634_1036_909784_0,909784,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.964379261980469,1.0,0.923026472999851,0.798933930199335,0.741040025626469,0.63902508752139,0.473613931598918,1.0134912177098483,0.9176301034499524,-3.6116369245412,-0.0537363557930165,0.7905160237999528,0.7665144583792364,0.7002016789757782,0.638171851280025,0.5530692187046778,0.4682315536516458,0.5204944593052636,0.5387699206452337,0.6870524497323729,0.5204944593052636,0.48100219716197057,0.7859287859644645,0.9806949806981983
24,1036,51089_1036_753579_0,753579,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.913155203915718,0.993878673081114,1.0,0.993878673081114,1.0,0.993878673081114,0.993878673081114,0.2876648050789747,25.15748680887145,256.8542521393151,0.9565775990486144,0.843203977839415,0.862119641274496,0.7529371047920905,0.5176186836509596,0.405553661264029,0.36049913932041205,0.41225594988136993,0.5032629095537772,0.8487378046244426,0.41225594988136993,0.9963271975517274,0.5885885886571571,1.5
23,1036,41597_1036_1298160_0,1298160,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.905763800711735,0.994469882347784,0.737588799659589,0.527431140687132,0.424698257161526,0.373331815398723,0.363996905430411,0.436534295397593,1.6519825123886225,-12.441303623295685,0.3754636821689511,0.9541158383262233,0.964471416885362,0.9379184723333399,0.9309308513633526,0.8281355140533936,0.8492126162151452,0.8572315742766221,0.7740884509944944,0.5247065374653086,0.8572315742766221,0.37636492316848846,1.5,0.5855855856546547
4,1036,15125_1036_910853_0,910853,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,1.0,0.984974972705079,0.997353613031865,0.970079082668235,0.855972412821538,0.8524714532281428,7.08805437012751,-110.50126432307562,0.85597232703989,0.9130360558914566,0.9061247369966107,0.8455891963756963,0.7103697270384333,0.5719228175874441,0.5097847373228173,0.5031155500444221,0.6074095739400344,0.8363050831749991,0.5031155500444221,0.8559724102338131,0.9468039468128129,1.5
33,1036,11779_1036_910903_0,910903,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,0.871102142291022,1.0,1.0,0.911598326106635,0.616052432297502,0.8609639775088772,2.758890000212232,-123.11797371510193,0.6160524116898382,0.9342498223804571,0.9642631273614087,0.8426782154778911,0.7441557175084179,0.4986001002655701,0.49505536600613814,0.4960386719890384,0.6095934301484273,0.7913209393285103,0.4960386719890384,0.6160524484874289,0.848991849017017,1.5
14,1036,9212_1036_910932_0,910932,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,0.974447117844294,0.889153211771617,0.953110255590709,1.0,0.969119595148606,0.4042379427949149,21.20700386224689,-132.42305078543325,0.952845767231189,0.8659258286374608,0.9134080051294866,0.8556701172977944,0.7880542643457883,0.7569994645879736,0.6519835964423207,0.7157073579484194,0.6789902958038017,0.8301377645096735,0.7157073579484194,0.952845767231189,1.5,1.5
30,1036,42027_1036_971777_0,971777,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.860884903764317,1.0,1.0,1.0,1.0,0.811365149799262,0.532654492666098,0.8550349762196787,2.25144249882638,-137.60263372032497,0.5326544619545541,0.8289291103932608,0.8506826940071771,0.7465636474303284,0.6611623737366308,0.5798132610948077,0.5596628484603289,0.5303113946695314,0.5836817864918489,0.775501276297581,0.5303113946695314,0.5326544641266592,1.5,1.5
10,1036,42097_1036_753545_0,753545,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.884561391719973,0.632461877139138,0.550371550901816,0.345207088317657,0.309990461067864,0.16930801109613,0.227900134830542,0.283275602794189,0.9322866009328156,-4.795321514109149,0.1653645130364854,0.8594718919583718,0.9014063817614681,0.795649487861907,0.6256604360826928,0.4716219862784129,0.4342751254975524,0.47642521484754097,0.5570550480697801,0.3676684582441916,0.47642521484754097,0.19659162099064745,0.6752466753008008,0.43371943381381384
28,1036,42658_1036_908124_0,908124,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.803399860207726,0.816069454687508,0.693743857811287,0.550316985111597,0.330960835390218,0.37735715524475,0.470149794953814,0.3673264288960347,1.8186408948052264,-8.700616395538024,0.3856606194751734,0.8598893994164966,0.8983111818840083,0.8161320429903779,0.5960503934311232,0.4585699952554194,0.41749594250496824,0.404205153442914,0.5466904840993014,0.4960717713221406,0.404205153442914,0.38969855912549417,0.6567996568568569,0.5898755899439438
44,1036,42663_1036_930301_0,930301,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.907743475727266,0.890651516426668,0.907743475727266,1.0,0.959019353629058,0.805102233225772,0.581743435245188,0.8524961550144193,2.7590044162197085,-116.459866344007,0.5817433847062987,0.9610927227299183,0.9690529762098643,0.9458218348739292,0.9283783516340289,0.805747671928028,0.845453222578637,0.8440983736208966,0.7713358899446634,0.7590040563176507,0.8440983736208966,0.581743419345557,1.5,1.5
34,1036,51075_1036_909706_0,909706,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.918119515604663,1.0,0.795299440010659,0.84754992185842,0.748243930193811,0.719507532275446,0.714285218286475,0.2579665203563688,3.220868175448088,-5.737432002737628,0.6972677947178993,0.8452880040727242,0.8846443075523288,0.816686831534308,0.6973376299188181,0.6296265328126824,0.5388238292917298,0.5229290059250706,0.6084254936055447,0.702328170396304,0.5229290059250706,0.7108097411444726,1.5,1.5
18,1036,49233_1036_1298145_0,1298145,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,0.941944771605664,0.631542441179456,0.408535927135512,0.8106855852699137,1.6111572916083097,-18.56660126939988,0.3801878943450297,0.9090911849054588,0.9542624189924271,0.8670394992212437,0.8427758804458638,0.7958346938173411,0.7468678986944262,0.772496715530231,0.7216587146112637,0.7547568759387477,0.772496715530231,0.40857716711057174,1.5,0.9133419133563563
20,1036,14749_1036_1240153_0,1240153,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.978765768527604,1.0,0.9625766057351,0.574172172880626,0.367032173635948,0.347625499409787,0.457664390440846,0.524466099506338,1.6624825844329496,-28.52608516877083,0.3897274232816193,0.6673394531548948,0.6999962926461263,0.6243650102719606,0.6063273622429487,0.6428341709166911,0.5157949280117963,0.5676571923723241,0.5288962248056965,0.5743123241077013,0.5676571923723241,0.38972870780517566,1.5,0.5945945946621621
25,1036,50642_1036_753581_0,753581,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.960323714640182,0.965918542662009,1.0,1.0,1.0,1.0,0.879577524804327,1.0340398507001576,0.5792360802475673,-95.02507738531568,-0.7369484720395942,0.8916382239602606,0.9127075076581528,0.8219666630880904,0.6434656102751675,0.5359142351006211,0.4589966393796257,0.5419311425939757,0.5830758922656033,0.8469159902359902,0.5419311425939757,0.8795776516581697,0.7657657658048048,1.5
6,1036,50895_1036_1240125_0,1240125,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,0.879769748842991,0.923496704396908,0.661226450059915,0.521355079679286,0.343611408881666,0.372793205579783,0.5454102999608099,1.541569528895123,-9.54823802064416,0.3373914907047116,0.9693710910474619,0.9626650310280755,0.9382430776374576,0.9250895756220721,0.8415300754765664,0.8583981398967155,0.865849512151171,0.7776153747257464,0.5793146041941453,0.8658495121511709,0.35016454261168983,1.5,0.7052767053258258
7,1036,13209_1036_906814_0,906814,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,1.0,0.994166751705525,1.0,1.0,1.0,1.0,1.0,-0.3974995377057468,2.708504797108082,-17.69479275448992,0.9991513330179838,0.8808885544310082,0.9459744236883324,0.8846602213450763,0.7530410519030661,0.6061371835294393,0.5535858318285664,0.5306381480641593,0.6372187093694652,0.856419405701452,0.5306381480641593,0.9991513330362044,1.5,1.5
47,1036,11772_1036_1240226_0,1240226,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.968634433993399,0.942432316163076,0.69330642098053,0.703149363149774,0.594979887185326,0.535990826101353,0.434406175560232,0.4231965110593369,1.2579440771698538,-3.5571326771564973,0.343221712067935,0.859932407462963,0.9129833819227153,0.9247884155983779,0.7958507502897647,0.7002394463970923,0.6479021702226903,0.6565633985694979,0.6777123016599427,0.5923136520602961,0.6565633985694979,0.45384632550771603,1.5,0.8824538824734734
1,1036,12480_1036_910921_0,910921,1000,10.0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1.0,1.0,0.739113301937549,0.929644701710455,0.88320328088781,0.925024874508203,0.669426855823568,0.455650430759327,0.283744229075502,0.744751078035208,1.563252593061721,-12.973217162945856,0.2604458999320366,0.8807035827514229,0.9433230368936388,0.8851877337246303,0.675615574727737,0.5079760588474257,0.48095617078694763,0.34343610867179913,0.5902059122807769,0.6275747526040835,0.3434361086717992,0.29494443778725193,0.7567567567972971,0.818532818563063
